year,data_mean_global,data_mean_nh,data_mean_sh
2015,328.179572758991,328.476188155784,327.882957362199
2016,329.075974871606,329.363317513826,328.788632229386
2017,329.789975821098,330.0773157874,329.502635854797
2018,330.562974459119,330.850312979046,330.275635939191
2019,331.350974546522,331.638312607579,331.063636485466
2020,332.153974377903,332.441311568763,331.866637187042
2021,332.973974138289,333.261310709349,332.68663756723
2022,333.80397402193,334.091310289774,333.516637754087
2023,334.639973975071,334.927309964427,334.352637985715
2024,335.48197390208,335.769309633945,335.194638170215
2025,336.328973853691,336.616309381325,336.041638326057
2026,337.180973816919,337.468309068833,336.893638565006
2027,338.038973740538,338.326308739381,337.751638741694
2028,338.901973694854,339.18930847824,338.614638911469
2029,339.769973647238,340.057308178898,339.482639115578
2030,340.642973588972,340.930307931543,340.355639246402
2031,341.520973557756,341.808307586761,341.233639528751
2032,342.403973441672,342.691307419979,342.116639463364
2033,343.28797350278,343.575307326787,343.000639678773
2034,344.175973407984,344.463307106613,343.888639709354
2035,345.065973422042,345.353307004987,344.778639839097
2036,345.958973370042,346.246306825226,345.671639914859
2037,346.853973352693,347.14130674638,346.566639959007
2038,347.750973351077,348.038306596741,347.463640105414
2039,348.650973292492,348.938306453581,348.363640131403
2040,349.552973308332,349.840306314138,349.265640302525
2041,350.457973201361,350.745306167402,350.17064023532
2042,351.358973180836,351.646306601813,351.07163975986
2043,352.248973360461,352.536307234998,351.961639485925
2044,353.129973394246,353.417307726959,352.842639061532
2045,353.999973540586,354.287308372528,353.712638708644
2046,354.859973626599,355.147308905494,354.572638347703
2047,355.709973731361,355.997309475926,355.422637986797
2048,356.54997383066,356.837310032236,356.262637629084
2049,357.379973929285,357.66731059684,357.092637261729
2050,358.199974038978,358.487311152591,357.912636925366
2051,359.010974143389,359.298311630618,358.72363665616
2052,359.814974234561,360.102311979774,359.527636489349
2053,360.614974295458,360.902312135296,360.32763645562
2054,361.412974271416,361.700312254722,361.12563628811
2055,362.206974350256,362.494312504764,361.919636195747
2056,362.997974347843,363.285312651473,362.710636044213
2057,363.784974411047,364.072312902825,363.497635919268
2058,364.568974449922,364.856313026315,364.281635873528
2059,365.35097443737,365.638313148697,365.063635726042
2060,366.128974493865,366.416313412533,365.841635575196
2061,366.902974531191,367.190313616983,366.615635445398
2062,367.672974553995,367.960313855384,367.385635252607
2063,368.436974590611,368.724314246741,368.149634934481
2064,369.192974716408,369.480314702263,368.905634730553
2065,369.942974735797,370.230314997107,369.655634474487
2066,370.685974839062,370.973315427066,370.398634251058
2067,371.42297488504,371.710315721045,371.135634049036
2068,372.153974939028,372.441316081618,371.866633796438
2069,372.877975010487,373.165316487924,372.590633533049
2070,373.594975094581,373.882316869021,373.307633320141
2071,374.305975142286,374.593317188438,374.018633096134
2072,375.010975225839,375.298317527872,374.723632923807
2073,375.710975245355,375.998317786765,375.423632703945
2074,376.404975339502,376.692318154718,376.117632524287
2075,377.093975354542,377.381318397181,376.806632311902
2076,377.776975447011,378.064318776651,377.489632117372
2077,378.454975481927,378.742319006729,378.167631957124
2078,379.1279755245,379.415319317951,378.840631731049
2079,379.794975601579,380.082319661453,379.507631541705
2080,380.456975648687,380.744319909424,380.169631387951
2081,381.113975663342,381.40132021397,380.826631112714
2082,381.762975753555,382.050320731929,381.475630775181
2083,382.40297583847,382.690321223447,382.115630453492
2084,383.033975935596,383.321321735562,382.746630135631
2085,383.655976002737,383.943322237892,383.368629767582
2086,384.267976149216,384.555322824894,383.980629473539
2087,384.871976168589,385.159323202771,384.584629134407
2088,385.465976338334,385.753323863252,385.178628813416
2089,386.051976343456,386.339324191268,385.764628495644
2090,386.627976521186,386.915324888083,386.340628154288
2091,387.195976529625,387.483325187354,386.908627871895
2092,387.753976651852,388.041325909789,387.466627393916
2093,388.299976757808,388.587326531839,388.012626983777
2094,388.833976886696,389.121327241258,388.546626532134
2095,389.35597701329,389.643327887753,389.068626138828
2096,389.866977119214,390.154328492475,389.579625745954
2097,390.366977234146,390.654329117393,390.079625350899
2098,390.855977326884,391.143329727618,390.56862492615
2099,391.332977471802,391.620330437695,391.045624505909
2100,391.798977567664,392.086330980065,391.511624155263
2101,392.253977702169,392.541331693979,391.966623710359
2102,392.699977818259,392.987332005221,392.412623631297
2103,393.140977841443,393.428332355724,392.853623327162
2104,393.574977927492,393.862332724022,393.287623130963
2105,394.002977983807,394.290333064132,393.715622903483
2106,394.424978044285,394.712333387821,394.137622700749
2107,394.840978104559,395.128333743242,394.553622465876
2108,395.2509781646,395.538334052342,394.963622276858
2109,395.654978224018,395.942334427942,395.367622020093
2110,396.052978294856,396.340334711262,395.76562187845
2111,396.445978331186,396.733335022669,396.158621639704
2112,396.83297839611,397.120335348758,396.545621443462
2113,397.213978453908,397.501335709548,396.926621198269
2114,397.588978525268,397.87633601064,397.301621039896
2115,397.958978570705,398.246336302861,397.671620838549
2116,398.323978615087,398.611336551102,398.036620679071
2117,398.68297867032,398.970336985671,398.395620354968
2118,399.035978762592,399.323337178307,398.748620346877
2119,399.384978750391,399.672337537947,399.097619962834
2120,399.726978877651,400.014337828949,399.439619926352
2121,400.064978870528,400.352338119806,399.777619621249
2122,400.396978972906,400.68433839798,400.109619547831
2123,400.724978974439,401.012338658332,400.437619290546
2124,401.046979059088,401.334338993463,400.759619124713
2125,401.363979101076,401.651339263035,401.076618939117
2126,401.67597915378,401.963339542473,401.388618765088
2127,401.982979201832,402.270339829461,401.695618574204
2128,402.284979255368,402.572340095775,401.997618414961
2129,402.581979298349,402.869340403564,402.294618193134
2130,402.873979370126,403.161340634097,402.586618106156
2131,403.161979373049,403.449340903356,402.874617842743
2132,403.443979470447,403.731341231985,403.15661770891
2133,403.721979499269,404.009341419724,403.434617578815
2134,403.995979529607,404.283341669051,403.708617390164
2135,404.264979585508,404.552341955246,403.977617215769
2136,404.528979631926,404.816342238891,404.241617024962
2137,404.78797969328,405.075342511361,404.500616875198
2138,405.042979733689,405.330342708385,404.755616758994
2139,405.293979754331,405.581342967558,405.006616541104
2140,405.539979833544,405.827343224525,405.252616442563
2141,405.781979837403,406.069343475234,405.494616199571
2142,406.018979941081,406.306343714753,405.73161616741
2143,406.252979899879,406.540343914022,405.965615885736
2144,406.480980030622,406.768344257463,406.193615803781
2145,406.705980022517,406.993344372914,406.41861567212
2146,406.926980060068,407.21434464955,406.639615470587
2147,407.142980128915,407.430344916721,406.85561534111
2148,407.354980153921,407.642345136233,407.067615171608
2149,407.562980220901,407.850345341518,407.275615100284
2150,407.767980208167,408.055345521233,407.480614895102
2151,407.967980293866,408.25534582401,407.680614763721
2152,408.163980312121,408.45134602841,407.876614595832
2153,408.355980383252,408.643346241194,408.06861452531
2154,408.544980364356,408.832346418343,408.257614310369
2155,408.728980468252,409.016346716472,408.441614220032
2156,408.909980459023,409.197346844762,408.622614073284
2157,409.086980518235,409.374347104214,408.799613932256
2158,409.259980545867,409.547347318423,408.972613773311
2159,409.428980609259,409.716347536243,409.141613682275
2160,409.594980609739,409.882347695485,409.307613523993
2161,409.756980680959,410.044347936746,409.469613425171
2162,409.915980683003,410.203348080956,409.628613285049
2163,410.070980734104,410.358348340047,409.783613128161
2164,410.221980782301,410.509348543797,409.934613020805
2165,410.369980809344,410.657348696947,410.082612921742
2166,410.514980829676,410.802348875525,410.227612783826
2167,410.655980866542,410.943349123523,410.36861260956
2168,410.792980947543,411.080349321005,410.50561257408
2169,410.927980893056,411.215349416955,410.640612369157
2170,411.05798103137,411.345349761624,410.770612301116
2171,411.185980973799,411.473349778101,410.898612169497
2172,411.309981067725,411.597350096263,411.022612039186
2173,411.430981073897,411.718350189838,411.143611957956
2174,411.548981095457,411.836350402791,411.261611788122
2175,411.662981174474,411.950350620287,411.37561172866
2176,411.774981141891,412.062350691692,411.48761159209
2177,411.882981225768,412.170350986906,411.59561146463
2178,411.987981231077,412.275351089997,411.700611372157
2179,412.089981274696,412.377351294554,411.802611254837
2180,412.188981297141,412.47635144204,411.901611152242
2181,412.284981331581,412.572351622208,411.997611040954
2182,412.377981358946,412.66535178338,412.090610934512
2183,412.467981391296,412.755351955618,412.180610826974
2184,412.554981416417,412.842352121982,412.267610710851
2185,412.638981468332,412.926352288944,412.351610647719
2186,412.720981442891,413.008352376903,412.433610508879
2187,412.798981543032,413.086352670393,412.511610415671
2188,412.874981494987,413.16235268339,412.587610306585
2189,412.946981603279,413.234353028277,412.65961017828
2190,413.016981584352,413.304353002035,412.72961016667
2191,413.084981599646,413.372353207848,412.797609991444
2192,413.148981669933,413.436353427095,412.861609912772
2193,413.210981658387,413.498353483459,412.923609833315
2194,413.269981706824,413.557353720412,412.982609693235
2195,413.325981739114,413.613353839994,413.038609638234
2196,413.379981743587,413.667353956215,413.09260953096
2197,413.43098179784,413.718354152339,413.143609443341
2198,413.479981789462,413.767354212336,413.192609366588
2199,413.525981837547,413.813354451198,413.238609223895
2200,413.568981871807,413.856354607174,413.28160913644
2201,413.609981885164,413.897354640313,413.322609130015
2202,413.648981900049,413.93635484676,413.361608953339
2203,413.684981939602,413.972354937083,413.397608942122
2204,413.718981948455,414.006355112114,413.431608784796
2205,413.749981990908,414.037355235377,413.462608746439
2206,413.778981997607,414.066355369081,413.491608626133
2207,413.804982041139,414.092355547178,413.517608535099
2208,413.828982057675,414.116355609511,413.541608505839
2209,413.850982068039,414.138355781715,413.563608354363
2210,413.86998211149,414.157355910774,413.582608312207
2211,413.886982126788,414.174356044112,413.599608209464
2212,413.901982149422,414.189356116067,413.614608182776
2213,413.91498215706,414.202356286806,413.627608027314
2214,413.924982202752,414.212356412026,413.637607993478
2215,413.932982215652,414.220356555918,413.645607875385
2216,413.938982241736,414.226356607152,413.651607876319
2217,413.942982243449,414.230356815606,413.655607671293
2218,413.943982307286,414.231356878321,413.656607736251
2219,413.943982278244,414.23135702193,413.656607534558
2220,413.940982348111,414.228357118063,413.65360757816
2221,413.936982319891,414.224357225254,413.649607414529
2222,413.929982376267,414.217357370961,413.642607381573
2223,413.920982382973,414.208357506961,413.633607258985
2224,413.909982424148,414.197357561873,413.622607286422
2225,413.897982399954,414.185357672549,413.610607127359
2226,413.882982457367,414.170357820818,413.595607093915
2227,413.8659824616,414.153357955519,413.578606967681
2228,413.846982507046,414.134358007095,413.559607006996
2229,413.826982475206,414.114358131559,413.539606818852
2230,413.803982553128,414.091358248606,413.516606857649
2231,413.779982514964,414.067358343069,413.492606686858
2232,413.752982589855,414.040358490528,413.465606689181
2233,413.724982570298,414.012358539678,413.437606600917
2234,413.694982602462,413.982358663173,413.407606541752
2235,413.662982614841,413.950358783694,413.375606445989
2236,413.628982652587,413.916358872648,413.341606432526
2237,413.593982642925,413.881358932,413.30660635385
2238,413.556982670255,413.844359060763,413.269606279747
2239,413.51798268985,413.805359164105,413.230606215596
2240,413.4769827058,413.764359287646,413.189606123953
2241,413.43398274248,413.72135937973,413.14660610523
2242,413.389982734103,413.677359432652,413.102606035554
2243,413.34398275693,413.631359572508,413.056605941352
2244,413.295982794376,413.583359655901,413.008605932851
2245,413.246982778419,413.534359722246,412.959605834592
2246,413.195982826489,413.483359832488,412.908605820489
2247,413.143982810139,413.431359883116,412.856605737161
2248,413.089982845228,413.377360010111,412.802605680345
2249,413.03398284959,413.321360131184,412.746605567996
2250,412.975982912232,413.263360208633,412.68860561583
2251,412.917982855611,413.205360212708,412.630605498513
2252,412.857982940163,413.145360337704,412.570605542622
2253,412.79898290261,413.086360214435,412.511605590785
2254,412.740982890406,413.028360190832,412.45360558998
2255,412.682982890347,412.970360201563,412.395605579132
2256,412.624982902969,412.912360190878,412.337605615059
2257,412.567982888954,412.855360115491,412.280605662417
2258,412.51198286766,412.799360073522,412.224605661797
2259,412.455982871908,412.74336009096,412.168605652855
2260,412.399982880823,412.687360079652,412.112605681995
2261,412.344982875053,412.632359999019,412.057605751087
2262,412.290982824179,412.57835997393,412.003605674428
2263,412.235982903335,412.523360039242,411.948605767427
2264,412.182982819645,412.470359866648,411.895605772643
2265,412.129982852583,412.417359938923,411.842605766242
2266,412.076982834736,412.364359907535,411.789605761938
2267,412.023982855833,412.311359917825,411.73660579384
2268,411.971982837006,412.259359831812,411.6846058422
2269,411.920982818567,412.208359793955,411.633605843179
2270,411.86998282027,412.157359811032,411.582605829508
2271,411.818982836941,412.106359796956,411.531605876925
2272,411.76898279995,412.056359728643,411.481605871257
2273,411.71898283117,412.006359755068,411.431605907272
2274,411.669982791213,411.957359663268,411.382605919159
2275,411.620982804407,411.908359708696,411.333605900118
2276,411.571982814473,411.859359680341,411.284605948606
2277,411.523982781156,411.81135961758,411.236605944731
2278,411.47598281074,411.763359643983,411.188605977497
2279,411.428982770824,411.71635954907,411.141605992579
2280,411.381982785327,411.669359598514,411.09460597214
2281,411.334982792855,411.622359567469,411.047606018242
2282,411.288982765121,411.57635950417,411.001606026072
2283,411.242982773016,411.530359536364,410.955606009667
2284,411.196982784547,411.484359515013,410.909606054081
2285,411.151982751143,411.439359445882,410.864606056403
2286,411.106982780952,411.394359480468,410.819606081436
2287,411.062982739807,411.350359375306,410.775606104308
