year,data_mean_global,data_mean_nh,data_mean_sh
0,267.282836914062,267.640411376953,266.925231933594
1,267.282836914062,267.640411376953,266.925231933594
2,267.282836914062,267.640411376953,266.925231933594
3,267.282836914062,267.640411376953,266.925231933594
4,267.282836914062,267.640411376953,266.925231933594
5,267.282836914062,267.640411376953,266.925231933594
6,267.282836914062,267.640411376953,266.925231933594
7,267.282836914062,267.640411376953,266.925231933594
8,267.282836914062,267.640411376953,266.925231933594
9,267.282836914062,267.640411376953,266.925231933594
10,267.282836914062,267.640411376953,266.925231933594
11,267.282836914062,267.640411376953,266.925231933594
12,267.282836914062,267.640411376953,266.925231933594
13,267.282836914062,267.640411376953,266.925231933594
14,267.282836914062,267.640411376953,266.925231933594
15,267.282836914062,267.640411376953,266.925231933594
16,267.282836914062,267.640411376953,266.925231933594
17,267.282836914062,267.640411376953,266.925231933594
18,267.282836914062,267.640411376953,266.925231933594
19,267.282836914062,267.640411376953,266.925231933594
20,267.282836914062,267.640411376953,266.925231933594
21,267.282836914062,267.640411376953,266.925231933594
22,267.282836914062,267.640411376953,266.925231933594
23,267.282836914062,267.640411376953,266.925231933594
24,267.282836914062,267.640411376953,266.925231933594
25,267.282836914062,267.640411376953,266.925231933594
26,267.282836914062,267.640411376953,266.925231933594
27,267.282836914062,267.640411376953,266.925231933594
28,267.282836914062,267.640411376953,266.925231933594
29,267.282836914062,267.640411376953,266.925231933594
30,267.282836914062,267.640411376953,266.925231933594
31,267.282836914062,267.640411376953,266.925231933594
32,267.282836914062,267.640411376953,266.925231933594
33,267.282836914062,267.640411376953,266.925231933594
34,267.282836914062,267.640411376953,266.925231933594
35,267.282836914062,267.640411376953,266.925231933594
36,267.282836914062,267.640411376953,266.925231933594
37,267.282836914062,267.640411376953,266.925231933594
38,267.282836914062,267.640411376953,266.925231933594
39,267.282836914062,267.640411376953,266.925231933594
40,267.282836914062,267.640411376953,266.925231933594
41,267.282836914062,267.640411376953,266.925231933594
42,267.282836914062,267.640411376953,266.925231933594
43,267.282836914062,267.640411376953,266.925231933594
44,267.282836914062,267.640411376953,266.925231933594
45,267.282836914062,267.640411376953,266.925231933594
46,267.282836914062,267.640411376953,266.925231933594
47,267.282836914062,267.640411376953,266.925231933594
48,267.282836914062,267.640411376953,266.925231933594
49,267.282836914062,267.640411376953,266.925231933594
50,267.282836914062,267.640411376953,266.925231933594
51,267.282836914062,267.640411376953,266.925231933594
52,267.282836914062,267.640411376953,266.925231933594
53,267.282836914062,267.640411376953,266.925231933594
54,267.282836914062,267.640411376953,266.925231933594
55,267.282836914062,267.640411376953,266.925231933594
56,267.282836914062,267.640411376953,266.925231933594
57,267.282836914062,267.640411376953,266.925231933594
58,267.282836914062,267.640411376953,266.925231933594
59,267.282836914062,267.640411376953,266.925231933594
60,267.282836914062,267.640411376953,266.925231933594
61,267.282836914062,267.640411376953,266.925231933594
62,267.282836914062,267.640411376953,266.925231933594
63,267.282836914062,267.640411376953,266.925231933594
64,267.282836914062,267.640411376953,266.925231933594
65,267.282836914062,267.640411376953,266.925231933594
66,267.282836914062,267.640411376953,266.925231933594
67,267.282836914062,267.640411376953,266.925231933594
68,267.282836914062,267.640411376953,266.925231933594
69,267.282836914062,267.640411376953,266.925231933594
70,267.282836914062,267.640411376953,266.925231933594
71,267.282836914062,267.640411376953,266.925231933594
72,267.282836914062,267.640411376953,266.925231933594
73,267.282836914062,267.640411376953,266.925231933594
74,267.282836914062,267.640411376953,266.925231933594
75,267.282836914062,267.640411376953,266.925231933594
76,267.282836914062,267.640411376953,266.925231933594
77,267.282836914062,267.640411376953,266.925231933594
78,267.282836914062,267.640411376953,266.925231933594
79,267.282836914062,267.640411376953,266.925231933594
80,267.282836914062,267.640411376953,266.925231933594
81,267.282836914062,267.640411376953,266.925231933594
82,267.282836914062,267.640411376953,266.925231933594
83,267.282836914062,267.640411376953,266.925231933594
84,267.282836914062,267.640411376953,266.925231933594
85,267.282836914062,267.640411376953,266.925231933594
86,267.282836914062,267.640411376953,266.925231933594
87,267.282836914062,267.640411376953,266.925231933594
88,267.282836914062,267.640411376953,266.925231933594
89,267.282836914062,267.640411376953,266.925231933594
90,267.282836914062,267.640411376953,266.925231933594
91,267.282836914062,267.640411376953,266.925231933594
92,267.282836914062,267.640411376953,266.925231933594
93,267.282836914062,267.640411376953,266.925231933594
94,267.282836914062,267.640411376953,266.925231933594
95,267.282836914062,267.640411376953,266.925231933594
96,267.282836914062,267.640411376953,266.925231933594
97,267.282836914062,267.640411376953,266.925231933594
98,267.282836914062,267.640411376953,266.925231933594
99,267.282836914062,267.640411376953,266.925231933594
100,267.283050537109,267.640625,266.925476074219
101,267.283050537109,267.640625,266.925476074219
102,267.283050537109,267.640625,266.925476074219
103,267.283050537109,267.640625,266.925476074219
104,267.283050537109,267.640625,266.925476074219
105,267.283050537109,267.640625,266.925476074219
106,267.283050537109,267.640625,266.925476074219
107,267.283050537109,267.640625,266.925476074219
108,267.283050537109,267.640625,266.925476074219
109,267.283050537109,267.640625,266.925476074219
110,267.283050537109,267.640625,266.925476074219
111,267.283050537109,267.640625,266.925476074219
112,267.283050537109,267.640625,266.925476074219
113,267.283050537109,267.640625,266.925476074219
114,267.283050537109,267.640625,266.925476074219
115,267.283050537109,267.640625,266.925476074219
116,267.283050537109,267.640625,266.925476074219
117,267.283050537109,267.640625,266.925476074219
118,267.283050537109,267.640625,266.925476074219
119,267.283050537109,267.640625,266.925476074219
120,267.283050537109,267.640625,266.925476074219
121,267.283050537109,267.640625,266.925476074219
