year,data_mean_global,data_mean_nh,data_mean_sh
2015,328.179523506433,328.476138926991,327.882908085874
2016,329.075974882571,329.363317490148,328.788632274995
2017,329.790975806199,330.078315725083,329.503635887315
2018,330.564974466203,330.852312932222,330.277636000183
2019,331.355974534548,331.643312344839,331.068636724257
2020,332.163974311214,332.451311337724,331.876637284704
2021,332.988974150717,333.27631035175,332.701637949684
2022,333.829973949843,334.117309571025,333.542638328661
2023,334.683973855499,334.971308782011,334.396638928986
2024,335.551973671824,335.839308086004,335.264639257644
2025,336.431973607556,336.719307334534,336.144639880577
2026,337.326973402926,337.614306520665,337.039640285187
2027,338.233973308169,338.521305889699,337.946640726639
2028,339.153973188188,339.441305094352,338.866641282024
2029,340.087973016022,340.375304355531,339.800641676512
2030,341.033972921704,341.321303680057,340.746642163351
2031,341.992972767674,342.280302936884,341.705642598463
2032,342.962972629423,343.250302402727,342.67564285612
2033,343.940972573715,344.228301968343,343.653643179086
2034,344.927972479386,345.215301431479,344.640643527292
2035,345.923972373821,346.211300960338,345.636643787305
2036,346.927972315157,347.215300498671,346.640644131643
2037,347.940972205706,348.228299990816,347.653644420596
2038,348.961972129111,349.249299569023,348.6746446892
2039,349.990972063436,350.278299094229,349.703645032642
2040,351.028971954958,351.316298590959,350.741645318957
2041,352.07497187484,352.362298160387,351.787645589293
2042,353.127971789467,353.415297799283,352.84064577965
2043,354.18697175273,354.474297453176,353.899646052283
2044,355.252971660015,355.54029705681,354.965646263221
2045,356.324971608675,356.612296740751,356.037646476599
2046,357.402971547916,357.690296393935,357.115646701897
2047,358.48697148184,358.774296070369,358.199646893311
2048,359.576971444798,359.864295708959,359.289647180638
2049,360.673971335047,360.961295328834,360.386647341259
2050,361.77597131445,362.063295075961,361.488647552939
2051,362.883971248554,363.17129470188,362.596647795227
2052,363.997971163037,364.285294397191,363.710647928883
2053,365.115971138545,365.403294198391,364.828648078699
2054,366.23797108741,366.52529397003,365.950648204789
2055,367.363971070628,367.651293734076,367.076648407181
2056,368.494970989244,368.78229345167,368.207648526819
2057,369.629970986945,369.917293232725,369.342648741165
2058,370.769970882908,371.057292951536,370.48264881428
2059,371.912970915098,372.20029280524,371.625649024955
2060,373.060970800657,373.348292491525,372.773649109789
2061,374.211970830894,374.499292367113,373.924649294674
2062,375.367970742185,375.655292026534,375.080649457836
2063,376.527970702163,376.815291859999,376.240649544326
2064,377.690970693633,377.978291679251,377.403649708014
2065,378.857970618623,379.145291449283,378.570649787964
2066,380.027970645974,380.315291289357,379.740650002591
2067,381.202970513999,381.49029097914,380.915650048857
2068,382.379970584212,382.667290934878,382.092650233546
2069,383.561970460105,383.849290558886,383.274650361323
2070,384.746970465079,385.03429048718,384.459650442977
2071,385.934970434433,386.222290265954,385.647650602911
2072,387.126970379816,387.41429004744,386.839650712192
2073,388.321970357437,388.609289901459,388.034650813415
2074,389.519970327911,389.807289720292,389.23265093553
2075,390.720970278056,391.008289564244,390.433650991868
2076,391.923970298362,392.211289464703,391.636651132021
2077,393.130970225182,393.418289183377,392.843651266987
2078,394.340970194094,394.628289077111,394.053651311078
2079,395.552970208009,395.840288950545,395.265651465474
2080,396.768970119333,397.056288686114,396.481651552553
2081,397.986970135236,398.27428865017,397.699651620302
2082,399.20797011639,399.495288405205,398.920651827575
2083,400.433970025743,400.721288119993,400.146651931492
2084,401.662970052213,401.950288005761,401.375652098666
2085,402.896969938953,403.184287640002,402.609652237905
2086,404.133969960653,404.421287579984,403.846652341323
2087,405.374969891088,405.662287258878,405.087652523298
2088,406.61996985421,406.907287097714,406.332652610706
2089,407.867969835283,408.155286916661,407.580652753905
2090,409.119969787211,409.407286671984,408.832652902438
2091,410.375969757524,410.663286460679,410.08865305437
2092,411.635969677976,411.923286228855,411.348653127096
2093,412.897969728848,413.185286181261,412.610653276436
2094,414.164969589332,414.45228576563,413.877653413034
2095,415.433969658741,415.72128584071,415.146653476771
2096,416.706969529073,416.994285420229,416.419653637918
2097,417.981969595377,418.269285514253,417.6946536765
2098,419.260969498596,419.548285074168,418.973653923023
2099,420.543969472004,420.831285011265,420.256653932742
2100,421.828969462823,422.116284874579,421.541654051066
2101,423.116969348833,423.404284624247,422.829654073418
2102,424.399969349926,424.687285304416,424.112653395436
2103,425.66896951659,425.956285981315,425.381653051864
2104,426.924969625134,427.212286842961,426.637652407307
2105,428.165969799274,428.453287584931,427.878652013617
2106,429.393969913569,429.681288373682,429.106651453457
2107,430.607970067658,430.89528910827,430.320651027045
2108,431.808970184015,432.096289869523,431.521650498508
2109,432.995970337908,433.283290647373,432.708650028443
2110,434.169970464377,434.45729135101,433.882649577745
2111,435.330970594651,435.61829210909,435.043649080213
2112,436.478970726282,436.766292795226,436.191648657337
2113,437.613970853231,437.901293589062,437.326648117401
2114,438.735970998789,439.023294221536,438.448647776041
2115,439.845971088918,440.133294992807,439.558647185029
2116,440.941971271642,441.229295713759,440.654646829525
2117,442.026971349805,442.314296311336,441.739646388273
2118,443.098971483487,443.386297128973,442.811645838001
2119,444.157971641909,444.445297744385,443.870645539433
2120,445.205971713294,445.493298449138,444.918644977449
2121,446.240971884382,446.528299105406,445.953644663359
2122,447.264971954576,447.552299776088,446.977644133064
2123,448.275972121278,448.563300479632,447.988643762923
2124,449.275972210616,449.563301077325,448.988643343906
2125,450.26397233167,450.551301798055,449.976642865286
2126,451.239972470988,451.52730240695,450.952642535026
2127,452.204972551924,452.492303088753,451.917642015095
2128,453.157972717381,453.445303678654,452.870641756108
2129,454.100972756876,454.388304313471,453.813641200282
2130,455.030972947692,455.318305011227,454.743640884156
2131,455.950973014297,456.23830554955,455.663640479043
2132,456.859973133889,457.147306191951,456.572640075828
2133,457.757973245206,458.045306790697,457.470639699714
2134,458.644973347049,458.932307435461,458.357639258636
2135,459.520973483702,459.808307999302,459.233638968102
2136,460.386973536167,460.674308618914,460.099638453421
2137,461.24097372105,461.528309246498,460.953638195601
2138,462.085973754924,462.373309754065,461.798637755783
2139,462.919973904075,463.207310378923,462.632637429227
2140,463.743973973177,464.031310941589,463.456637004765
2141,464.556974110546,464.844311557623,464.269636663469
2142,465.359974193945,465.647312113172,465.072636274718
2143,466.152974319682,466.440312651441,465.865635987924
2144,466.936974371788,467.224313169858,466.649635573719
2145,467.709974506928,467.997313815264,467.422635198592
2146,468.472974614817,468.7603143303,468.185634899334
2147,469.226974682387,469.5143148489,468.939634515874
2148,469.970974808925,470.258315409192,469.683634208658
2149,470.705974875451,470.993315903018,470.418633847884
2150,471.430974982937,471.718316490655,471.14363347522
2151,472.14597509376,472.433317033,471.858633154521
2152,472.851975178506,473.139317524142,472.564632832869
2153,473.548975268683,473.836318035964,473.261632501402
2154,474.236975364834,474.524318531358,473.949632198311
2155,474.915975431345,475.203319055284,474.628631807405
2156,475.58497557342,475.872319610551,475.297631536289
2157,476.245975619255,476.533320026973,475.958631211538
2158,476.897975724998,477.185320565712,476.610630884284
2159,477.540975809771,477.828321055419,477.253630564124
2160,478.174975899101,478.462321568702,477.8876302295
2161,478.799976002527,479.087322063991,478.512629941062
2162,479.416976077685,479.704322492666,479.129629662705
2163,480.025976148612,480.313322953949,479.738629343274
2164,480.625976236704,480.913323480644,480.338628992765
2165,481.216976360972,481.5043239611,480.929628760844
2166,481.800976386682,482.088324327514,481.51362844585
2167,482.375976493649,482.663324894705,482.088628092592
2168,482.941976606681,483.229325358775,482.654627854586
2169,483.500976647877,483.788325728053,483.2136275677
2170,484.05197674792,484.339326209693,483.764627286148
2171,484.594976799308,484.882326648247,484.307626950369
2172,485.128976930534,485.416327175683,484.841626685385
2173,485.655976984436,485.943327503819,485.368626465053
2174,486.175977029315,486.463327938684,485.888626119945
2175,486.686977165612,486.974328464176,486.399625867048
2176,487.190977193191,487.478328798085,486.903625588297
2177,487.686977308867,487.974329301822,487.399625315912
2178,488.175977366108,488.463329635592,487.888625096624
2179,488.657977407325,488.945330068166,488.370624746484
2180,489.130977562046,489.418330594994,488.843624529098
2181,489.597977550243,489.885330843523,489.310624256963
2182,490.056977705095,490.344331392424,489.769624017767
2183,490.509977690841,490.797331618479,490.222623763202
2184,490.954977832835,491.242332186686,490.667623478984
2185,491.392977847114,491.680332480377,491.105623213851
2186,491.822977990696,492.110333015543,491.53562296585
2187,492.246977994513,492.534333241674,491.959622747351
2188,492.663978118176,492.951333731567,492.376622504785
2189,493.074978113738,493.362333977785,492.78762224969
2190,493.477978263425,493.765334542892,493.190621983959
2191,493.874978265946,494.162334742857,493.587621789036
2192,494.264978371485,494.552335257627,493.977621485342
2193,494.647978432856,494.93533556541,494.360621300302
2194,495.024978484453,495.312335931059,494.737621037847
2195,495.394978574814,495.68233633278,495.107620816849
2196,495.758978604474,496.046336631918,495.471620577029
2197,496.115978726391,496.403337082914,495.828620369867
2198,496.467978697975,496.75533725583,496.180620140119
2199,496.811978873381,497.099337881605,496.524619865158
2200,497.150978865704,497.43833810343,496.863619627979
2201,497.482978958077,497.770338410859,497.195619505295
2202,497.809978983164,498.09733872172,497.522619244607
