year,data_mean_global,data_mean_nh,data_mean_sh
2015,1841.95598936035,1889.73652839799,1794.1754503227
2016,1851.59396604954,1900.57570963199,1802.61222246708
2017,1872.66884921132,1919.8337583583,1825.50394006433
2018,1882.60056248106,1929.30798403206,1835.89314093006
2019,1889.65003809187,1936.18889832157,1843.11117786218
2020,1894.0299973867,1940.38048009764,1847.67951467576
2021,1895.90979910089,1941.94642462943,1849.87317357234
2022,1895.02959447185,1940.73178685097,1849.32740209274
2023,1891.15945234694,1936.52723361496,1845.79167107892
2024,1884.49931177856,1929.5325363736,1839.46608718352
2025,1875.24918109798,1919.94774431516,1830.5506178808
2026,1863.57905680248,1907.94286964568,1819.21524395927
2027,1849.65894863019,1893.68790105061,1805.62999620976
2028,1833.648831344,1877.34286056056,1789.95480212745
2029,1815.67874762221,1859.03774018239,1772.31975506204
2030,1795.87861915925,1838.92921755472,1752.82802076377
2031,1774.38867051288,1817.29048044033,1731.48686058542
2032,1752.35881854511,1795.13761722887,1709.58001986134
2033,1730.86881140988,1773.52420986782,1688.21341295195
2034,1709.87884765669,1752.4109673827,1667.34672793068
2035,1689.37886237995,1731.78768524964,1646.97003951026
2036,1669.31888492873,1711.60444806684,1627.03332179062
2037,1649.67890298187,1691.841210783,1607.51659518074
2038,1630.42891810632,1672.46799363148,1588.38984258115
2039,1611.53893692485,1653.45479050105,1569.62308334864
2040,1592.98894512538,1634.78594677073,1551.19194348003
2041,1574.74897467841,1616.45322837773,1533.04472097908
2042,1556.89900334512,1598.51479803545,1515.28320865479
2043,1539.4890224319,1581.01634798487,1497.96169687892
2044,1522.49904435794,1563.93791676722,1481.06017194865
2045,1505.90905853558,1547.25949133793,1464.55862573323
2046,1489.67907725576,1530.94109267097,1448.41706184056
2047,1473.78908858798,1514.96269788905,1432.61547928691
2048,1458.20910838085,1499.29432525485,1417.12389150685
2049,1442.93911588586,1483.93594091856,1401.94229085316
2050,1427.92912712173,1468.84404363967,1387.01421060378
2051,1413.18916412964,1454.06081330877,1372.3175149505
2052,1398.89922405357,1439.73391420231,1358.06453390483
2053,1385.2592483899,1426.05689371529,1344.4616030645
2054,1372.22928074589,1412.98994082332,1331.46862066847
2055,1359.76930429068,1400.49298919409,1319.04561938728
2056,1347.82933046969,1388.51607432431,1307.14258661507
2057,1336.37935412767,1377.02916726316,1295.72954099217
2058,1325.38937428841,1366.00227733323,1284.77647124359
2059,1314.81939382986,1355.39540981512,1274.2433778446
2060,1304.63941297039,1345.1791140733,1264.09971186749
2061,1294.82943141664,1335.33617509254,1254.32268774075
2062,1285.36944659436,1325.84380333865,1244.89508985007
2063,1276.22946155191,1316.6714499233,1235.78747318052
2064,1267.38947782967,1307.79910536239,1226.97985029696
2065,1258.83948921878,1299.2167621504,1218.46221628716
2066,1250.54950102613,1290.89444053576,1210.2045615165
2067,1242.49951343438,1282.81212602848,1202.18690084027
