year,data_mean_global,data_mean_nh,data_mean_sh
2015,328.17979063294,328.476405922798,327.883175343081
2016,329.075974710909,329.363317556728,328.78863186509
2017,329.770975709401,330.058317465983,329.483633952819
2018,330.485974811454,330.773316980334,330.198632642575
2019,331.177975279858,331.465318629523,330.890631930193
2020,331.847975451156,332.135319753205,331.560631149108
2021,332.495975669039,332.783321043257,332.208630294821
2022,333.12097590622,333.40832230709,332.83362950535
2023,333.722976119816,334.01032364293,333.435628596701
2024,334.300976381151,334.58832495351,334.013627808792
2025,334.85597659756,335.1433262742,334.568626920919
2026,335.387976852881,335.675327494032,335.100626211729
2027,335.897977031189,336.185328807845,335.610625254533
2028,336.383977327931,336.67133008914,336.096624566722
2029,336.848977492238,337.136331278495,336.561623705982
2030,337.290977748009,337.578332584978,337.003622911039
2031,337.710977989494,337.998333801434,337.423622177554
2032,338.112978232684,338.400334657166,337.825621808202
2033,338.502978308291,338.790335303327,338.215621313254
2034,338.879978463484,339.167336045644,338.592620881325
2035,339.244978578799,339.532336688271,338.957620469326
2036,339.597978685136,339.885337389645,339.310619980626
2037,339.937978833384,340.225338115206,339.650619551563
2038,340.2659789483,340.55333876784,339.978619128761
2039,340.581979064785,340.869339458258,340.294618671313
2040,340.885979203984,341.173340102662,340.598618305306
2041,341.178979298367,341.466340740462,340.891617856273
2042,341.461979476871,341.749341199957,341.174617753786
2043,341.739979454085,342.027341468072,341.452617440098
2044,342.010979588413,342.298341860384,341.723617316441
2045,342.276979578013,342.564342140649,341.989617015376
2046,342.535979704212,342.823342540569,342.248616867856
2047,342.789979713285,343.077342798464,342.502616628107
2048,343.037979805549,343.32534314781,342.750616463288
2049,343.280979831359,343.568343410817,342.993616251902
2050,343.517979895065,343.8053437816,343.230616008529
2051,343.748979982001,344.036344086351,343.461615877651
2052,343.975980004219,344.26334428767,343.688615720768
2053,344.198980064843,344.486344511677,343.91161561801
2054,344.418980083531,344.706344661556,344.131615505505
2055,344.635980122258,344.923344832461,344.348615412054
2056,344.849980132563,345.137345009749,344.562615255377
2057,345.059980194345,345.347345245593,344.772615143098
2058,345.266980219518,345.554345382896,344.979615056139
2059,345.470980229519,345.758345577538,345.183614881501
2060,345.67098031289,345.958345794757,345.383614831022
2061,345.868980289152,346.156345878677,345.581614699627
2062,346.063980371557,346.351346065879,345.776614677236
2063,346.257980337315,346.545346077582,345.970614597048
2064,346.449980394967,346.737346224729,346.162614565206
2065,346.640980374852,346.928346246081,346.353614503624
2066,346.82998040243,347.117346401882,346.542614402979
2067,347.016980452324,347.304346480666,346.729614423982
2068,347.203980408393,347.491346458145,346.916614358642
2069,347.388980449824,347.676346630033,347.101614269616
2070,347.571980472121,347.859346709422,347.284614234821
2071,347.753980485164,348.041346756909,347.466614213419
2072,347.935980516244,348.223346725956,347.648614306532
2073,348.119980445011,348.407346589052,347.832614300969
2074,348.303980499173,348.591346645938,348.016614352408
2075,348.489980455566,348.77734645072,348.202614460413
2076,348.677980414594,348.965346390896,348.390614438292
2077,348.865980458492,349.153346407642,348.578614509342
2078,349.055980395736,349.343346237768,348.768614553704
2079,349.246980426817,349.534346236899,348.959614616734
2080,349.439980366148,349.727346069913,349.152614662383
2081,349.633980398028,349.92134607007,349.346614725987
2082,349.830980384687,350.118345808078,349.543614961295
2083,350.033980295997,350.321345446858,349.746615145135
