year,data_mean_global,data_mean_nh,data_mean_sh
2015,328.179596621659,328.476212005996,327.882981237323
2016,329.075974807685,329.363317492992,328.788632122377
2017,329.781975754356,330.069316550687,329.494634958024
2018,330.528974642372,330.816314733845,330.2416345509
2019,331.275974842464,331.563315171471,330.988634513457
2020,332.020974846335,332.308315181326,331.733634511343
2021,332.765974831723,333.053315163608,332.478634499838
2022,333.508974821345,333.796315382686,333.221634260005
2023,334.246974899529,334.534315637201,333.959634161857
2024,334.980974916445,335.268315888926,334.693633943965
2025,335.709974987393,335.997316149158,335.422633825628
2026,336.434975016757,336.7223163829,336.147633650613
2027,337.155975067061,337.443316571289,336.868633562832
2028,337.872975081997,338.16031686413,337.585633299864
2029,338.584975176239,338.872317064809,338.297633287669
2030,339.293975152447,339.581317304933,339.006632999962
2031,339.997975281777,340.285317517936,339.710633045618
2032,340.701975261053,340.989317475952,340.414633046153
2033,341.407975289509,341.695317271825,341.120633307192
2034,342.118975178648,342.406317023883,341.831633333413
2035,342.831975195969,343.119316930954,342.544633460984
2036,343.547975150007,343.835316749762,343.260633550251
2037,344.266975137328,344.554316572209,343.979633702447
2038,344.989975084284,345.277316331005,344.702633837562
2039,345.715975037992,346.003316217256,345.428633858728
2040,346.443975058518,346.73131606501,346.156634052026
2041,347.175974972683,347.463315849052,346.888634096314
2042,347.909974983491,348.197315758505,347.622634208478
2043,348.646974943934,348.934315561838,348.359634326029
2044,349.386974905858,349.674315410171,349.099634401545
2045,350.128974885335,350.41631531903,349.841634451641
2046,350.872974884047,351.160315181209,350.585634586885
2047,351.619974826721,351.907315021663,351.332634631779
2048,352.368974837123,352.656314907411,352.081634766834
2049,353.120974774956,353.408314738662,352.833634811249
2050,353.874974788841,354.162314627522,353.587634950161
2051,354.631974720834,354.919314461117,354.344634980551
2052,355.390974753328,355.678314339481,355.103635167175
2053,356.153974654385,356.441314104837,355.866635203934
2054,356.918974691195,357.206314017038,356.631635365352
2055,357.687974612048,357.975313750209,357.400635473887
2056,358.4599745975,358.747313620928,358.172635574072
2057,359.234974567078,359.522313431869,358.947635702287
2058,360.012974515915,360.30031328581,359.72563574602
2059,360.792974536762,361.08031316988,360.505635903644
2060,361.576974463247,361.864312909756,361.289636016738
2061,362.363974445085,362.65131278167,362.0766361085
2062,363.153974426548,363.441312588141,362.866636264955
2063,363.947974367103,364.235312357587,363.660636376619
2064,364.744974343043,365.032312217565,364.457636468522
2065,365.544974328228,365.832312028745,365.257636627711
2066,366.348974261852,366.636311798317,366.061636725386
2067,367.155974262122,367.443311649826,366.868636874417
2068,367.96697419358,368.254311396783,367.679636990377
2069,368.780974174803,369.068311268195,368.493637081411
2070,369.597974156201,369.885311074956,369.310637237447
2071,370.418974094241,370.706310843231,370.131637345251
2072,371.242974081053,371.530310701373,370.955637460734
2073,372.069974022476,372.357310525933,371.782637519019
2074,372.898974048552,373.186310434901,372.611637662203
2075,373.731973967418,374.019310152325,373.444637782512
2076,374.567973964462,374.855310039374,374.28063788955
2077,375.406973899778,375.694309846135,375.119637953421
2078,376.247973932435,376.535309767122,375.960638097747
2079,377.0929738318,377.380309477151,376.805638186448
2080,377.939973861601,378.22730945312,377.652638270081
2081,378.789973797709,379.077309207596,378.502638387821
2082,379.641973755509,379.929309174303,379.354638336715
2083,380.492973796346,380.780309263989,380.205638328703
2084,381.343973766161,381.631309218,381.056638314323
2085,382.193973788421,382.481309331119,381.906638245724
2086,383.042973825545,383.330309348121,382.75563830297
2087,383.892973751302,384.180309263967,383.605638238638
2088,384.740973855955,385.02830947649,384.453638235421
2089,385.589973762641,385.877309270652,385.30263825463
2090,386.437973847353,386.725309482226,386.150638212481
2091,387.285973749302,387.573309351036,386.998638147568
2092,388.129973846749,388.417309784407,387.842637909091
2093,388.96897382968,389.256309952675,388.681637706685
2094,389.800973972821,390.088310484937,389.513637460705
2095,390.627973961268,390.915310604909,390.340637317628
2096,391.448974061712,391.736311087455,391.161637035968
2097,392.263974107226,392.5513113171,391.976636897351
2098,393.073974156881,393.361311645206,392.786636668556
2099,393.877974213818,394.165311976542,393.590636451095
2100,394.675974287613,394.963312317838,394.388636257388
2101,395.468974313144,395.756312548255,395.181636078034
2102,396.254974375365,396.542313076705,395.967635674025
2103,397.031974476034,397.31931349944,396.744635452629
2104,397.80097455579,398.088314023854,397.513635087727
2105,398.561974633705,398.849314362851,398.274634904558
2106,399.314974706159,399.602314959141,399.027634453178
2107,400.058974817839,400.346315307842,399.771634327836
2108,400.795974861332,401.083315833307,400.508633889357
2109,401.523974980043,401.811316227527,401.236633732559
2110,402.244975020763,402.532316701458,401.957633340068
2111,402.956975139941,403.244317164321,402.669633115561
2112,403.661975192029,403.949317545158,403.3746328389
2113,404.358975275485,404.6463180371,404.07163251387
2114,405.047975366994,405.335318433854,404.760632300135
2115,405.729975421565,406.017318856973,405.442631986156
2116,406.40397551701,406.69131929724,406.116631736779
2117,407.070975574721,407.358319664628,406.783631484815
2118,407.729975652809,408.017320187475,407.442631118142
2119,408.380975761442,408.668320532766,408.093630990117
2120,409.025975784505,409.313320942983,408.738630626027
2121,409.662975893972,409.950321338254,409.375630449691
2122,410.29297593594,410.580321800733,410.005630071146
2123,410.914976055704,411.202322161673,410.627629949734
2124,411.530976071317,411.818322572054,411.24362957058
2125,412.138976197038,412.42632295636,411.851629437716
2126,412.740976212221,413.028323344839,412.453629079603
2127,413.334976334448,413.622323760025,413.047628908871
2128,413.922976366266,414.210324101473,413.635628631059
2129,414.503976449532,414.7913244909,414.216628408165
2130,415.077976507948,415.36532491472,414.790628101176
2131,415.644976605611,415.932325242199,415.357627969023
2132,416.205976616964,416.493325657623,415.918627576304
2133,416.758976765428,417.046326029996,416.471627500859
2134,417.306976741623,417.594326360231,417.019627123014
2135,417.846976891955,418.134326784956,417.559626998953
2136,418.381976891822,418.669327048722,418.094626734922
2137,418.909976977468,419.197327485398,418.622626469537
2138,419.430977056426,419.718327850765,419.143626262088
2139,419.945977110213,420.233328182252,419.658626038173
2140,420.454977175771,420.742328512816,420.167625838726
2141,420.957977220522,421.245328864116,420.670625576928
2142,421.453977304415,421.741329269349,421.166625339481
2143,421.943977378753,422.231329559396,421.656625198111
2144,422.428977392783,422.716329864127,422.141624921439
2145,422.906977491475,423.194330274838,422.619624708113
2146,423.378977542416,423.666330583125,423.091624501707
2147,423.84497759863,424.13233093957,423.55762425769
2148,424.304977683376,424.59233124518,424.017624121572
2149,424.759977687058,425.047331548388,424.472623825727
2150,425.207977810621,425.495331944861,424.920623676381
2151,425.650977817103,425.938332202335,425.363623431871
2152,426.087977917881,426.375332547394,425.800623288368
2153,426.519977917164,426.807332828583,426.232623005746
2154,426.944978036914,427.232333245608,426.657622828219
2155,427.364978066788,427.652333472985,427.077622660592
2156,427.779978112068,428.067333780637,427.492622443499
2157,428.188978173329,428.476334129473,427.901622217185
2158,428.591978245118,428.879334455208,428.304622035027
2159,428.989978293227,429.277334714596,428.702621871859
2160,429.382978325431,429.670335014158,429.095621636704
2161,429.769978414644,430.057335353419,429.482621475868
2162,430.151978427912,430.439335622908,429.864621232917
2163,430.52797854106,430.815335969407,430.240621112713
2164,430.899978521927,431.187336158256,430.612620885598
2165,431.265978631406,431.55333654741,430.978620715402
2166,431.626978635116,431.91433679066,431.339620479572
2167,431.981978754074,432.269337153256,431.694620354893
2168,432.332978727622,432.620337331593,432.045620123651
2169,432.677978858029,432.9653377248,432.390619991257
2170,433.018978825873,433.306337885302,432.731619766444
2171,433.353978959158,433.641338290579,433.066619627738
2172,433.684978926217,433.972338441289,433.397619411145
2173,434.009979055902,434.297338856639,433.722619255164
2174,434.330979044253,434.618338993136,434.043619095371
2175,434.646979122293,434.934339345029,434.359618899556
2176,434.957979158463,435.245339586847,434.670618730078
2177,435.263979212735,435.551339889148,434.976618536322
2178,435.564979276421,435.852340153978,435.277618398864
2179,435.861979295356,436.149340362724,435.574618227989
2180,436.153979354912,436.441340679256,435.866618030568
2181,436.440979416175,436.728340936021,436.153617896329
2182,436.723979432771,437.011341149366,436.436617716177
2183,437.0019795127,437.289341461255,436.714617564146
2184,437.275979521958,437.563341640407,436.988617403509
2185,437.544979588812,437.832341976614,437.25761720101
2186,437.808979641282,438.096342221152,437.521617061412
2187,438.068979682266,438.356342439087,437.781616925445
2188,438.324979705814,438.612342668346,438.037616743282
2189,438.575979782745,438.863342973424,438.288616592064
2190,438.822979787233,439.110343153411,438.535616421055
2191,439.064979893273,439.352343491126,438.777616295421
2192,439.303979842083,439.591343562325,439.016616121841
2193,439.536979995475,439.824344054707,439.249615936244
2194,439.766979952951,440.05434402325,439.479615882651
2195,439.992980027931,440.280344419318,439.705615636544
2196,440.213980065496,440.501344606842,439.92661552415
2197,440.430980115713,440.71834486861,440.143615362815
2198,440.643980147826,440.931345064166,440.356615231486
2199,440.852980193912,441.140345310274,440.565615077551
2200,441.057980230449,441.345345510962,440.770614949935
2201,441.258980272591,441.546345767488,440.971614777694
2202,441.455980310319,441.743345949747,441.168614670891
2203,441.64898035306,441.936346229478,441.361614476642
2204,441.837980390228,442.125346379377,441.550614401079
2205,442.022980432822,442.31034670456,441.735614161085
2206,442.203980480824,442.491346793941,441.916614167707
2207,442.381980489174,442.66934709977,442.094613878578
2208,442.554980565508,442.842347272818,442.267613858198
2209,442.724980577251,443.012347518579,442.437613635922
2210,442.890980633819,443.178347661794,442.603613605845
2211,443.053980637797,443.341347907607,442.766613367986
2212,443.211980715919,443.499348157979,442.924613273859
2213,443.366980738103,443.654348300925,443.079613175281
2214,443.518980759921,443.806348485271,443.231613034571
2215,443.66698080205,443.954348731762,443.379612872337
2216,443.810980852533,444.098348932807,443.52361277226
2217,443.951980870319,444.239349088147,443.664612652491
2218,444.088980909812,444.376349369036,443.801612450587
2219,444.221980975179,444.50934951921,443.934612431148
2220,444.352980964558,444.640349655877,444.065612273239
2221,444.479981013771,444.767349907243,444.1926121203
2222,444.602981061914,444.890350115225,444.315612008602
2223,444.722981090637,445.010350261082,444.435611920193
2224,444.83998110882,445.127350454281,444.55261176336
2225,444.95298116211,445.240350685274,444.665611638946
2226,445.062981193552,445.350350807906,444.775611579198
2227,445.169981202788,445.457351040724,444.882611364852
2228,445.272981281531,445.560351200077,444.985611362985
2229,445.373981258563,445.661351351678,445.086611165449
2230,445.470981331223,445.758351559809,445.183611102636
2231,445.564981332944,445.852351751109,445.277610914779
