year,data_mean_global,data_mean_nh,data_mean_sh
2015,1841.94759875909,1889.7281416414,1794.16705587679
2016,1851.59405042186,1900.623996178,1802.56410466572
2017,1873.51913728634,1921.04487264012,1825.99340193257
2018,1885.97089606165,1933.25515794975,1838.68663417355
2019,1897.06047258321,1944.36814642461,1849.7527987418
2020,1906.88046091936,1954.22962219305,1859.53129964567
2021,1915.52050805241,1963.01178650767,1868.02922959715
2022,1924.02067644543,1971.67016305629,1876.37118983457
2023,1933.39069653997,1981.19803961208,1885.58335346785
2024,1943.57074113144,1991.53606411919,1895.6054181437
2025,1954.49077860876,2002.61409932182,1906.3674578957
2026,1966.10081480542,2014.38216331304,1917.81946629779
2027,1978.35084542258,2026.79025060191,1929.91144024325
2028,1991.17087170886,2039.76838179679,1942.57336162092
2029,2004.52090858328,2053.27651985888,1955.76529730768
2030,2018.36091379906,2067.28581670057,1969.43601089755
2031,2032.64100393599,2081.80189630958,1983.48011156239
2032,2047.82113440468,2097.22877638528,1998.41349242409
2033,2064.33118657049,2113.98544025321,2014.67693288776
2034,2082.0612507777,2131.96223083257,2032.16027072282
2035,2100.91130696506,2151.05905234263,2050.76356158748
2036,2120.79135746616,2171.18592460483,2070.39679032749
2037,2141.61140712614,2192.25284265136,2090.96997160092
2038,2163.30144990857,2214.18979228314,2112.413107534
2039,2185.77148568632,2236.9067952737,2134.63617609893
2040,2208.96153767489,2260.3301747579,2157.59290059187
2041,2232.81151914231,2284.33168850882,2181.29134977579
2042,2256.91148219021,2308.56982959616,2205.25313478425
2043,2280.92148785245,2332.71813967691,2229.124836028
2044,2304.84148195306,2356.77640073748,2252.90656316864
2045,2328.67148080344,2380.74467768495,2276.59828392192
2046,2352.41147494924,2404.62294844873,2300.20000144974
2047,2376.05147444373,2428.40123041515,2323.70171847232
2048,2399.61147501655,2452.09949372121,2347.1234563119
2049,2423.08145642998,2475.70776665895,2370.45514620101
2050,2446.45149400257,2499.20180589977,2393.70118210537
2051,2469.74135660727,2522.5302408173,2416.95247239725
2052,2492.02115911753,2544.83508323401,2439.20723500105
2053,2512.43109771825,2565.27038733514,2459.59180810136
2054,2531.111001491,2583.9754420561,2478.2465609259
2055,2548.16092606565,2601.05052018933,2495.27133194197
2056,2563.69085546248,2616.60551331601,2510.77619760895
2057,2577.82078488965,2630.76045002549,2524.88111975381
2058,2590.63072246005,2643.59535198023,2537.66609293986
2059,2602.2106619004,2655.20020230789,2549.22112149291
2060,2612.64060850795,2665.65201590795,2559.62920110796
2061,2622.01055931388,2675.02577407497,2568.9953445528
2062,2630.41051511387,2683.42648643807,2577.39454378967
2063,2637.92047001871,2690.93715590054,2584.90378413689
2064,2644.60043584071,2697.61780291252,2591.5830687689
2065,2650.53039390292,2703.54839483576,2597.51239297007
2066,2655.74036238163,2708.75899083319,2602.72173393007
2067,2660.29033003311,2713.30954043027,2607.27111963596
2068,2664.23030210724,2717.25007346039,2611.21053075408
2069,2667.60026822853,2720.62057890368,2614.57995755338
2070,2670.43026032533,2723.44159399662,2617.41892665404
2071,2672.78017720642,2725.72554211255,2619.83481230028
2072,2674.29008156311,2727.16028903939,2621.41987408683
2073,2674.65003332728,2727.44518307526,2621.8548835793
2074,2673.94997781535,2726.66995806782,2621.22999756288
2075,2672.26993536516,2724.91473357976,2619.62513715057
2076,2669.69988734345,2722.26943350768,2617.13034117922
