year,data_mean_global,data_mean_nh,data_mean_sh
2015,1841.96106383036,1889.74160022554,1794.18052743518
2016,1851.59392622253,1900.5591259078,1802.62872653726
2017,1872.2987295061,1919.33978655999,1825.25767245221
2018,1881.13040762262,1927.63992125681,1834.62089398844
2019,1886.40986365052,1932.68491844635,1840.13480885468
2020,1888.3897609079,1934.43857300825,1842.34094880756
2021,1887.29966835255,1933.16423994127,1841.43509676384
2022,1883.93965580727,1929.62655209722,1838.25275951732
2023,1879.04956830971,1924.55849043343,1833.54064618599
2024,1872.74949723207,1918.08043771522,1827.41855674892
2025,1865.12943450016,1910.28232472613,1819.97654427419
2026,1856.29937147974,1901.27415643702,1811.32458652246
2027,1846.33931541012,1891.13594947152,1801.54268134872
2028,1835.32926077185,1879.94770286123,1790.71081868248
2029,1823.34921598379,1867.78941054147,1778.90902142612
2030,1810.46916053126,1854.73782713646,1766.20049392607
2031,1796.75915497318,1840.89662844581,1752.62168150056
2032,1782.53916757103,1826.5519605909,1738.52637455115
2033,1768.0991562184,1811.98714595403,1724.21116648278
2034,1753.47913856226,1797.24234289531,1709.71593422921
2035,1738.66913713833,1782.30754434351,1695.03072993314
2036,1723.71912212307,1767.23270972332,1680.20553452283
2037,1708.61911600953,1752.00789286294,1665.23033915611
2038,1693.38910757831,1736.65305830862,1650.125156848
2039,1678.0491040562,1721.18821425875,1634.90999385366
2040,1662.60908879227,1705.6274935177,1619.59068406685
2041,1647.07911419044,1690.00153866048,1604.1566897204
2042,1631.68915499189,1674.51955373814,1588.85875624565
2043,1616.64916551328,1659.38745932955,1573.91087169702
2044,1601.93918039138,1644.58540926054,1559.29295152223
2045,1587.52919276715,1630.08336579964,1544.97501973467
2046,1573.39920646158,1615.86133477565,1530.9370781475
2047,1559.53921835274,1601.90930588384,1517.16913082163
2048,1545.92922589687,1588.20728869894,1503.65116309479
2049,1532.53923739764,1574.72528995191,1490.35318484337
2050,1519.35924350396,1561.45744763845,1477.26103936946
2051,1506.37926315756,1548.41455675605,1464.34396955907
2052,1493.65928484101,1535.63577699681,1451.68279268522
2053,1481.24929899286,1523.16697271441,1439.33162527131
2054,1469.13931386567,1510.99818246217,1427.28044526918
2055,1457.30932292449,1499.10939899035,1415.50924685862
2056,1445.72933882838,1487.47063774392,1403.98803991284
2057,1434.39934614605,1476.08186505801,1392.7168272341
2058,1423.28935782856,1464.91311974366,1381.66559591345
2059,1412.38936631961,1453.95437080334,1370.82436183589
2060,1401.68937841429,1443.19409553962,1360.18466128896
2061,1391.1793763135,1432.61459639496,1349.74415623203
2062,1380.77937123081,1422.14361802982,1339.41512443179
