year,data_mean_global,data_mean_nh,data_mean_sh
2015,1841.94266226855,1889.72320789304,1794.16211664406
2016,1851.5940828643,1900.61811891132,1802.57004681729
2017,1873.79921808205,1921.28051380851,1826.3179223556
2018,1887.04100613734,1934.25399503721,1839.82801723746
2019,1899.41059363544,1946.62318853808,1852.19799873281
2020,1910.9706304636,1958.18810066266,1863.75316026454
2021,1921.79059680455,1969.03725239144,1874.54394121766
2022,1932.06059457817,1979.34046456304,1884.7807245933
2023,1941.94057273327,1989.25358581766,1894.62755964887
2024,1951.46055785077,1998.8067076887,1904.11440801285
2025,1960.65054223086,2008.02981172538,1913.27127273635
2026,1969.54053067322,2016.95289786541,1922.12816348103
2027,1978.15051188763,2025.595979696,1930.70504407926
2028,1986.49050892572,2033.96905142044,1939.01196643099
2029,1994.60048667871,2042.11210624541,1947.08886711201
2030,2002.48049319674,2050.01500145533,1954.94598493814
2031,2010.15042781129,2057.6469462718,1962.65390935079
2032,2017.23033814073,2064.67900029853,1969.78167598292
2033,2023.39030067832,2070.79121477638,1975.98938658026
2034,2028.68025425643,2076.03335733601,1981.32715117685
2035,2033.16021904623,2080.4654801452,1985.85495794726
2036,2036.90017861143,2084.15756165614,1989.64279556672
2037,2039.940147479,2087.14962912514,1992.73066583287
2038,2042.34011354376,2089.50165927776,1995.17856780977
2039,2044.13008144961,2091.24368226553,1997.0164806337
2040,2045.3600638108,2092.42241733945,1998.29771028214
2041,2046.08000830621,2093.07157753575,1999.08843907668
2042,2046.10993763461,2093.02761303577,1999.19226223345
2043,2045.27990247794,2092.12373956166,1998.43606539422
2044,2043.65986293791,2090.42979251668,1996.88993335913
2045,2041.30982395797,2088.00582676595,1994.61382115
2046,2038.26979268919,2084.89184139265,1991.64774398574
2047,2034.59975916489,2081.14782014668,1988.0516981831
2048,2030.33973177995,2076.81378426273,1983.86567929716
2049,2025.53970396838,2071.93971822178,1979.13968971498
2050,2020.2396802133,2066.56483125817,1973.91452916843
2051,2014.46964764077,2060.71510426049,1968.22419102104
