year,data_mean_global,data_mean_nh,data_mean_sh
2077,2375.40017342313,2423.19595414863,2327.60439269763
2078,2377.65015694064,2425.42281115725,2329.87750272403
2079,2379.63014528647,2427.3796777096,2331.88061286334
2080,2381.37013698884,2429.09387587406,2333.64639810362
2081,2382.88009839186,2430.56219632418,2335.19800045955
2082,2383.98004751297,2431.61800767574,2336.3420873502
2083,2384.49001882764,2432.08391510937,2336.89612254591
2084,2384.43999454083,2431.98976803844,2336.89022104322
2085,2383.88996469901,2431.39559859798,2336.38433080004
2086,2382.84994563883,2430.31143691677,2335.38845436089
2087,2381.37992163805,2428.79722079608,2333.96262248002
2088,2379.49990164091,2426.87301837392,2332.1267849079
2089,2377.23988497911,2424.56878569437,2329.91098426386
2090,2374.6398646905,2421.9248063659,2327.3549230151
2091,2371.70985360822,2418.95246348923,2324.4672437272
2092,2368.50984400712,2415.71034261596,2321.30934539827
2093,2365.08983346689,2412.24820682631,2317.93146010747
2094,2361.4698222583,2408.58605809235,2314.35358642425
2095,2357.65981371482,2404.73391019672,2310.58571723292
2096,2353.67980389233,2400.71174379344,2306.64786399122
2097,2349.53979899252,2396.52958402948,2302.55001395557
2098,2345.26978867162,2392.21738986361,2298.32218747964
2099,2340.85978280219,2387.76522753143,2293.95433807296
2100,2336.32977925263,2383.19582351087,2289.46373499438
2101,2331.70978257126,2378.55318119565,2284.86638394688
2102,2327.09980529475,2373.92324492604,2280.27636566346
2103,2322.6298079526,2369.43325872541,2275.82635717978
2104,2318.27981407673,2365.06329418779,2271.49633396566
2105,2314.04982214928,2360.81331740369,2267.28632689486
2106,2309.93982449381,2356.68334998262,2263.19629900499
2107,2305.92983106774,2352.65338975153,2259.20627238394
2108,2302.01983433911,2348.72343080933,2255.31623786889
2109,2298.19983968709,2344.88347667491,2251.51620269926
2110,2294.46984317423,2341.13352279559,2247.80616355287
2111,2290.81984589752,2337.46357069546,2244.17612109957
2112,2287.23984954802,2333.86362832938,2240.61607076666
2113,2283.72985354693,2330.33368134996,2237.12602574389
2114,2280.28985583273,2326.87373644696,2233.70597521849
2115,2276.90985833606,2323.47380111715,2230.34591555497
2116,2273.58986284832,2320.13385733938,2227.04586835727
2117,2270.32986194631,2316.85391625456,2223.80580763807
2118,2267.10986545516,2313.61398997328,2220.60574093704
2119,2263.9398692339,2310.42405418834,2217.45568427947
2120,2260.8198675084,2307.28411963067,2214.35561538614
2121,2257.72987094873,2304.17419978204,2211.28554211542
2122,2254.67987332771,2301.10426829652,2208.25547835889
2123,2251.66987317438,2298.07433762131,2205.26540872745
2124,2248.68987529178,2295.07441421022,2202.30533637334
2125,2245.73987576115,2292.10449213945,2199.37525938284
2126,2242.81987882627,2289.1645628689,2196.47519478364
2127,2239.92987632487,2286.25463939072,2193.60511325901
2128,2237.05988188357,2283.36472025367,2190.75504351346
2129,2234.21987674624,2280.50479556077,2187.93495793171
2130,2231.3898833252,2277.65488473979,2185.12488191061
2131,2228.5898794184,2274.83495873808,2182.34480009871
2132,2225.79988204119,2272.02504733179,2179.5747167506
2133,2223.0298834246,2269.23512522661,2176.82464162258
2134,2220.27988136359,2266.46520620882,2174.09455651836
2135,2217.53988471877,2263.70529026039,2171.37447917715
2136,2214.81988283114,2260.96537236767,2168.67439329461
2137,2212.1098841353,2258.2354590237,2165.98430924691
2138,2209.40988292788,2255.5155445381,2163.30422131767
2139,2206.71988676942,2252.8056312901,2160.63414224873
2140,2204.04988264747,2250.11570950414,2157.98405579079
2141,2201.37988489032,2247.42580496619,2155.33396481446
2142,2198.71988529818,2244.74588683771,2152.69388375865
2143,2196.06988331422,2242.0759761076,2150.06379052085
2144,2193.41988477193,2239.40606457713,2147.43370496673
2145,2190.77988597426,2236.74615117349,2144.81362077504
2146,2188.14988186114,2234.09623312913,2142.20353059315
2147,2185.50988338517,2231.43633565125,2139.58343111909
2148,2182.86988332602,2228.77642661791,2136.96334003413
2149,2180.2298803958,2226.11651791764,2134.34324287396
2150,2177.57988244468,2223.44661412859,2131.71315076077
2151,2174.92987957309,2220.77669793638,2129.08306120979
2152,2172.26987935626,2218.09680023486,2126.44295847765
2153,2169.59987801268,2215.40689262714,2123.79286339821
2154,2166.91987790125,2212.70699298226,2121.13276282023
2155,2164.22987461349,2209.99708657653,2118.46266265044
2156,2161.51987498271,2207.26719090145,2115.77255906398
2157,2158.79987529992,2204.52728503586,2113.07246556399
2158,2156.06986854218,2201.77737941924,2110.36235766511
2159,2153.30987481224,2198.99749408236,2107.62225554212
2160,2150.54986684265,2196.21757137379,2104.88216231152
2161,2147.75986772901,2193.40769074547,2102.11204471256
2162,2144.94986821717,2190.57778560914,2099.32195082519
2163,2142.12986302654,2187.73787942937,2096.52184662369
2164,2139.27986375012,2184.86799196161,2093.69173553863
2165,2136.40986129864,2181.97808896418,2090.8416336331
2166,2133.51986113441,2179.0681927624,2087.97152950643
2167,2130.60985577656,2176.13828872475,2085.08142282837
2168,2127.66986152424,2173.17840318244,2082.16131986604
2169,2124.72985319107,2170.21848103485,2079.2412253473
2170,2121.75985706938,2167.22860465039,2076.29110948837
2171,2118.77985288181,2164.22868688521,2073.3310188784
2172,2115.77985199777,2161.20879585503,2070.3509081405
2173,2112.75985228792,2158.16889471028,2067.35080986555
2174,2109.72984933961,2155.11898651641,2064.34071216281
2175,2106.67984886375,2152.04908969121,2061.31060803629
2176,2103.60984453111,2148.95919118142,2058.26049788081
2177,2100.50984691338,2145.83930330911,2055.18039051765
2178,2097.39984336331,2142.7093903687,2052.09029635792
2179,2094.2698426604,2139.55949852718,2048.98018679362
2180,2091.11984081915,2136.3895943968,2045.85008724151
2181,2087.94983947241,2133.19969993911,2042.69997900571
2182,2084.75983839982,2129.98980099303,2039.5298758066
2183,2081.54983445005,2126.75990072776,2036.33976817234
2184,2078.30983688686,2123.50001151052,2033.1196622632
2185,2075.0598311728,2120.23009640641,2029.8895659392
2186,2071.77983406226,2116.93021731861,2026.62945080592
2187,2068.4898284917,2113.6202977663,2023.3593592171
2188,2065.16982951748,2110.28042002839,2020.05923900656
2189,2061.82982501981,2106.92050561515,2016.73914442448
2190,2058.45982713982,2103.53062806099,2013.38902621865
2191,2055.07982416821,2100.13070792433,2010.02894041209
2192,2051.67982148955,2096.71081952092,2006.64882345817
2193,2048.24982053309,2093.26092231414,2003.23871875205
2194,2044.79982120709,2089.79102650623,1999.80861590795
2195,2041.33981653646,2086.31111531388,1996.36851775905
2196,2037.84981790416,2082.80123269062,1992.89840311769
2197,2034.34981691812,2079.2813197477,1989.41831408854
2198,2030.83981441171,2075.75142087498,1985.92820794844
2199,2027.30981445533,2072.20152313336,1982.4181057773
2200,2023.76981475352,2068.64161133165,1978.8980181754
2201,2020.21980996603,2065.07171255106,1975.36790738099
2202,2016.64981350786,2061.48180908881,1971.81781792691
2203,2013.0798101917,2057.89190497725,1968.26771540615
2204,2009.49981063969,2054.29200094409,1964.70762033529
2205,2005.90980811711,2050.68209813413,1961.13751810008
2206,2002.30981046364,2047.06219289667,1957.55742803062
2207,1998.70980697473,2043.4422817846,1953.97733216486
2208,1995.09980889014,2039.81237976862,1950.38723801166
2209,1991.48980634961,2036.18246949259,1946.79714320664
2210,1987.8698067164,2032.54256772202,1943.19704571077
2211,1984.24980751976,2028.90265542399,1939.59695961554
2212,1980.6298041962,2025.26274958337,1935.99685880902
2213,1976.99980618992,2021.61284456868,1932.38676781116
2214,1973.36980435453,2017.96293555032,1928.77667315875
2215,1969.7398061278,2014.31302712952,1925.16658512607
2216,1966.10980157409,2010.66311851476,1921.55648463342
2217,1962.46980640199,2007.00321236306,1917.93640044092
2218,1958.83980179498,2003.3532971511,1914.32630643887
2219,1955.19980300947,1999.69339459706,1910.70621142188
2220,1951.55980314011,1996.0334851547,1907.08612112552
2221,1947.91980132889,1992.37357891167,1903.4660237461
2222,1944.27980458736,1988.7136684241,1899.84594075062
2223,1940.64980014289,1985.06375411454,1896.23584617123
2224,1937.0098014805,1981.40385268579,1892.6157502752
2225,1933.36980145875,1977.74393763176,1888.99566528574
2226,1929.7297997665,1974.08403197739,1885.37556755561
2227,1926.08980296317,1970.42412222582,1881.75548370052
2228,1922.45979856389,1966.77420495805,1878.14539216973
2229,1918.81979971022,1963.11430483614,1874.5252945843
2230,1915.1798008588,1959.45439623862,1870.90520547898
2231,1911.5498003666,1955.8044791635,1867.2951215697
2232,1907.9197967846,1952.15457430142,1863.68501926778
2233,1904.27980076103,1948.49467219668,1860.06492932537
2234,1900.64979836938,1944.84475231366,1856.4548444251
2235,1897.01979832207,1941.19484387932,1852.84475276482
2236,1893.38979849248,1937.54493617655,1849.23466080842
2237,1889.75979672908,1933.89502805298,1845.62456540519
2238,1886.12980031127,1930.24511770531,1842.01448291722
2239,1882.5097948012,1926.60520244982,1838.41438715258
2240,1878.87979890227,1922.95530023393,1834.8042975706
2241,1875.25979746581,1919.31538269735,1831.20421223426
2242,1871.63979409348,1915.67547680507,1827.60411138189
2243,1868.00979849922,1912.0255754688,1823.99402152964
2244,1864.38979473944,1908.38565715681,1820.39393232208
2245,1860.76979844828,1904.74575201136,1816.79384488521
2246,1857.15979381275,1901.11583153,1813.20375609551
2247,1853.53979491717,1897.47593335127,1809.60365648308
2248,1849.91979694176,1893.83602412025,1806.00356976327
